CMHA - Middlesex - Crisis Mobile Team,Canadian Mental Health Association - Middlesex - Crisis Mobile Team,CMHA - Middlesex,648 rue Huron,London,N5Y 4J8,Canada,24/7,Not Available,info@cmhamiddlesex.ca,http://www.cmhamiddlesex.ca,Personnes de 16 ans et plus.,Gratuit,Accès sans recommandation,13/10/2015 10:26,Mobile Crisis Intervention,Not Available,,,
Canadian Mental Health Association - Middlesex - Crisis Reponse Services,Unnamed,CMHA - Middlesex,21 Richmond Street,Strathroy,N7G 2Y8,Canada,Not Available,519-245-0121,strathroy@cmhamiddlesex.ca,http://cmhamiddlesex.ca/,Résidents de louest de le région de Middlesex,Gratuit,Aucun rendez-vous requis,3/7/2014 15:55:00,Intervention de crise en personne Consultation individuelle Consultation de groupe,Mon 8:30am - 4:30pm Tue 8:30am - 4:30pm Wed 8:30am - 4:30pm Thu 8:30am - 4:30pm Fri 8:30am - 4:30pm,,,
CMHA - Middlesex - Employment Support Services,Unnamed,CMHA - Middlesex,Not Available,Not Available,Not Available,Canada,Not Available,519-235-3180,exeter@cmhamiddlesex.ca,https://www.cmhamiddlesex.ca/programs-services/rural-services-exeter/,Les personnes de 16 ans et plus qui souffrent dune maladie mentale grave. Doit être un résident du sud-ouest de lOntario.,Gratuit,Accès sans recommendation. Les référence par une agence sont également acceptés. Appelez pour plus dinformations.,17/04/2018 14:36,Orientation préalable à lemploi,Mon 8:30am - 4:30pm Tue 8:30am - 4:30pm Wed 8:30am - 4:30pm Thu 8:30am - 4:30pm Fri 8:30am - 4:30pm,,,
CMHA - Middlesex - Mental Health and Addications Crisis Centre,Canadian Mental Health Association - Middlesex - Mental Health and Addictions Crisis Centre,CMHA - Middlesex,Not Available,Not Available,Not Available,Canada,Not Available,Not Available,info@cmhamiddlesex.ca,http://www.cmhamiddlesex.ca,Personnes de 16 and et plus.,Gratuit,Aucun rendez-vous requis,8/1/2016 10:18:00,Intervention de crise en personne Traitement psychiatrique de jour Établissements de traitement des troubles liés aux substances en milieu hospitalier,Not Available,,,
CMHA - Muskoka Parry Sound - Bsaanibamaadsiwin Aboriginal Mental Health,Canadian Mental Health Association - Muskoka Parry Sound - Bsaanibamaadsiwin Aboriginal Mental Health,CMHA - Muskoka Parry Sound,26 rue James,Parry Sound,P2A 1T5,Canada,Not Available,705-746-9590,volunteer@mpscmhs.on.ca,http://www.mps.cmha.ca,Personnes Autochtone.,Gratuit,Accès sans recommandation,5/10/2015 15:47:00,Consultation individuelle,Mon 8:30am - 4:30pm Tue 8:30am - 4:30pm Wed 8:30am - 4:30pm Thu 8:30am - 4:30pm Fri 8:30am - 4:30pm,,,
Muskoka Parry Sound Community Mental Health Services - Crisis Lines,Unnamed,CMHA - Muskoka Parry Sound,Not Available,Not Available,Not Available,Canada,Not Available,Not Available,volunteer@mpscmhs.on.ca,http://www.mpscmhs.on.ca/index.htm,Aucune restrictions.,Gratuit,Accès sans recommandation,14/01/2015 8:43,Lignes découte en cas de crise de santé mentale,Not Available,Non,,
CMHA - Nipissing Regional Branch - Community Mental Health Agency,Canadian Mental Health Association - Nipissing Regional Branch - Community Mental Health Agency,CMHA - Nipissing Regional,Not Available,Not Available,Not Available,Canada,Not Available,705-474-5325,info@cmhanipissing.on.ca,http://www.nipissing.cmha.ca/,Ouvert à personne 12 ans et plus,Gratuit,Accès sans recommandation,5/10/2015 14:25:00,Agences communautaires de santé mentale,Mon 8:30am - 4:30pm Tue 8:30am - 4:30pm Wed 8:30am - 4:30pm Thu 8:30am - 4:30pm Fri 8:30am - 4:30pm,,,
CMHA - Ottawa - Community Mental Health Agency,Canadian Mental Health Association - Ottawa - Community Mental Health Agency,CMHA - Ottawa,Not Available,Not Available,Not Available,Canada,Not Available,613-737-7644,general@cmhaottawa.ca,http://ottawa.cmha.ca/,Toute de monde.,Gratuit,Accès sans recommandation,30/12/2005 13:52,Agences communautaires de santé mentale,Mon 8:30am - 4:30pm Tue 8:30am - 4:30pm Wed 8:30am - 4:30pm Thu 8:30am - 4:30pm Fri 8:30am - 4:30pm,Non,,
CMHA - Oxford County - 24 Hour Crisis and Outreach Program,Canadian Mental Health Association - Oxford County - 24 Hour Crisis and Outreach Program,CMHA- Oxford County,522 rue Peel,Woodstock,N4S 1K3,Canada,24/7,519-539-8317,lynnwardell@cmhaoxford.on.ca,http://www.cmhaoxford.on.ca/,Personnes de 16 ans et plus qui éprouvent une crise ou la détresse.<br />,Gratuit,Accès sans recommandation,7/8/2014 10:32:00,Mobile Crisis Intervention,Not Available,,,
CMHA - Oxford County - Dual Diagnosis Support Services,Canadian Mental Health Association - Oxford County - Dual Diagnosis Support Services,CMHA- Oxford County,522 rue Peel,Woodstock,N4S 1K3,Canada,Not Available,519 539-8317,patbaigent@cmhaoxford.on.ca,http://www.cmhaoxford.on.ca,Personnes de 16 ans et plus.,Gratuit,Accès sans recommandation,14/10/2015 9:19,Consultation individuelle,Mon 9:00am - 4:30pm Tue 9:00am - 4:30pm Wed 9:00am - 4:30pm Thu 9:00am - 4:30pm Fri 9:00am - 4:30pm,,,
CMHA - Peel Region - FACT Peel+,Canadian Mental Health Association - Peel Region - FACT Peel +,CMHA - Peel Dufferin,7700 rue Hurontario,Brampton,L6Y 4M3,Canada,Not Available,905-451-1720,needhaml@cmhapeel.ca,http://www.cmhapeel.ca,Résidents de la region de Peel de 16 ans et plus qui vivre leur premier épisode de psychose ou leur première préoccupation de la santé mentale,Gratuit,Rendez-vous requis,13/06/2014 15:35,Agences communautaires de santé mentale Consultation individuelle,Mon 9:00am - 5:00pm Tue 9:00am - 5:00pm Wed 9:00am - 5:00pm Thu 9:00am - 5:00pm Fri 9:00am - 5:00pm,,,
CMHA - Peel Region - Mobile Crisis Intervention,Canadian Mental Health Association - Peel Region - Mobile Crisis Intervention,CMHA - Peel Dufferin,7700 rue Hurontario,Brampton,L6Y 4M3,Canada,Not Available,905-451-1720,info@cmhapeel.ca,http://www.peel.cmha.ca,Personnes de 16 ans et plus dans la région de Peel.,Gratuit,Accès sans recommandation,31/07/2015 10:23,Mobile Crisis Intervention,Mon 11:00am - 11:00pm Tue 11:00am - 11:00pm Wed 11:00am - 11:00pm Thu 11:00am - 11:00pm Fri 11:00am - 11:00pm Sat 11:00am - 11:00pm Sun 11:00am - 11:00pm,,,
Canadian Mental Health Association - Sault Ste Marie - Mental Health Counselling,Unnamed,CMHA - Sault Ste Marie,386 rue Queen East,Sault Ste Marie,P6A 1Z1,Canada,Not Available,705-945-0261,information@cmhassm.com,http://www.cmhassm.com/,Aucune restrictions.,Gratuit,Rendez-vous requis,12/6/2014 13:57:00,Consultation individuelle Agences communautaires de santé mentale,Mon 8:30am - 4:30pm Tue 8:30am - 4:30pm Wed 8:30am - 4:30pm Thu 8:30am - 4:30pm Fri 8:30am - 4:30pm,,,
Canadian Mental Health Association - Simcoe County - Early Psychosis Intervention,CMHA - Simcoe County - EPI,CMHA - Simcoe County,151 chemin Essa,Barrie,L4N 3L2,Canada,Not Available,705-725-5496,info@cmha-mhassc.ca,http://www.cmha-mhassc.ca,Personnes de 14-35 ans dans les villes de Barrie Orillia Midland/Penetanguishene et Collingwood et leurs familles,Coût inconnu - se renseigner pour plus dinformation,Accès sans recommandation,13/06/2014 13:25,Consultation familiale Consultation de groupe Consultation individuelle Agences communautaires de santé mentale,Mon 9:00am - 5:00pm Tue 9:00am - 5:00pm Wed 9:00am - 5:00pm Thu 9:00am - 5:00pm Fri 9:00am - 5:00pm,,,
CMHA - Simcoe County - Mobile Crisis Services,Canadian Mental Health Association - Simcoe County - Mobile Crisis Services,CMHA - Simcoe County,15 rue Bradford,Barrie,L4N 1W2,Canada,Services par téléphone sont disponible 24/7,705-728-5234,info@cmha-mhassc.ca,http://www.cmhastarttalking.ca/,Jeunes et adultes dans les comtés de Simcoe et Muskoka.,Gratuit,Accès sans recommandation,6/8/2014 16:04:00,Mobile Crisis Intervention Lignes découte en cas de crise de santé mentale Distress Lines,Mon 10:00am - 10:00pm Tue 10:00am - 10:00pm Wed 10:00am - 10:00pm Thu 10:00am - 10:00pm Fri 10:00am - 10:00pm Sat 10:00am - 10:00pm Sun 10:00am - 10:00pm,,,
CMHA - Sudbury-Manitoulin - Youth Mental Health Justice Program,Canadian Mental Health Association - Sudbury-Manitoulin - Youth Mental Health Justice Program,CMHA - Sudbury-Manitoulin,111 rue Elm,Sudbury,P3C 1T3,Canada,Not Available,705-675-7247,info@cmha-sm.on.ca,http://www.sm.cmha.ca,Jeunes de 12-17 ans.,Gratuit,Aucun rendez-vous requis,5/10/2015 14:02:00,Consultation individuelle Consultation sur les troubles liés aux substances,Mon 8:30am - 4:30pm Tue 8:30am - 4:30pm Wed 8:30am - 4:30pm Thu 8:30am - 4:30pm Fri 8:30am - 4:30pm,,,
CMHA - Thunder Bay - Community Mental Health Agency,Canadian Mental Health Association - Thunder Bay - Community Mental Health Agency,CMHA - Thunder Bay,Not Available,Not Available,Not Available,Canada,Not Available,807-345-4458,cmhatb@cmha-tb.on.ca,http://www.thunderbay.cmha.ca/,Tout le monde,Gratuit,Accès sans recommandation,9/12/2015 9:07:00,Agences communautaires de santé mentale,Mon 8:30am - 4:30pm Tue 8:30am - 4:30pm Wed 8:30am - 4:30pm Thu 8:30am - 4:30pm Fri 8:30am - 4:30pm,,,
Canadian Mental Health Association - Thunder Bay - Crisis Response Services,Canadian Mental Health Association - Thunder Bay - Crisis Response Services,CMHA - Thunder Bay,200 rue Van Norman,Thunder Bay,P7A 4B8,Canada,Services par téléphone disponible 24/7,807-345-4458,cmhatb@cmha-tb.on.ca,http://www.thunderbay.cmha.ca/,Aucune réstrictions,Gratuit,Aucun rendez-vous requis,30/12/2005 13:52,Mobile Crisis Intervention Lignes découte en cas de crise de santé mentale Distress Lines,Mon 3:00pm - 11:00pm Tue 3:00pm - 11:00pm Wed 3:00pm - 11:00pm Thu 3:00pm - 11:00pm Fri 3:00pm - 11:00pm Sat 3:00pm - 11:00pm Sun 3:00pm - 11:00pm,Non,,
CMHA - Thunder Bay - First Place Clinic and Regional Resource Centre,Canadian Mental Health Association - Thunder Bay - First Place Clinic and Regional Resource Centre,CMHA - Thunder Bay,28 rue North Cumberland,Thunder Bay,P7A 4K9,Canada,Fermé 12:00pm - 1:00pm,807-345-0030,firstplace@cmha-tb.on.ca,http://www.thunderbay.cmha.ca/,Jeunes et adultes de 14-35 ans.,Gratuit,Rendez-vous requis,12/6/2014 13:25:00,Consultation individuelle Agences communautaires de santé mentale,Mon 9:00am - 5:00pm Tue 9:00am - 5:00pm Wed 9:00am - 5:00pm Thu 9:00am - 5:00pm Fri 9:00am - 5:00pm,,,
Canadian Mental Health Association - Toronto - Early Psychosis Intervention,Unnamed,CMHA - Toronto,700 avenue Lawrence Ouest,North York,M6A 3B4,Canada,Not Available,416-789-9079,eastdecisionsupport@cmha-toronto.net,http://www.toronto.cmha.ca/,Jeuness de 16-24 ans entre avenue Victoria Park et avenue Islington et avenue Steeles et rue Bloor.,Gratuit,Accès sans recommandation,13/06/2014 15:52,Consultation individuelle Agences communautaires de santé mentale,Mon 8:00am - 4:00pm Tue 8:00am - 4:00pm Wed 8:00am - 4:00pm Thu 8:00am - 4:00pm Fri 8:00am - 4:00pm,,,
Canadian Mental Health Association - Toronto - Transitional Youth Program,Unnamed,CMHA - Toronto,1200 chemin Markham,Scarborough,M1H 3C3,Canada,Not Available,Not Available,eastdecisionsupport@cmha-toronto.net,http://www.toronto.cmha.ca/,Jeunes de 16-24 ans qui éprouvent une maladie mentale grave et qui reste est davenue Islington.,Gratuit,Processus dapplication inconnu - se renseigner pour plus dinformation,13/06/2014 16:03,Consultation individuelle Agences communautaires de santé mentale,Mon 10:00am - 6:00pm Tue 10:00am - 6:00pm Wed 10:00am - 6:00pm Thu 10:00am - 6:00pm Fri 10:00am - 6:00pm,,,
CMHA - Waterloo Wellington - Bridging Employment Supports,Canadian Mental Health Association - Waterloo Wellington - BES,CMHA - Waterloo Wellington,Not Available,Not Available,Not Available,Canada,Not Available,519-883-7870,info@cmha.ca,https://www.cmhaww.ca/wp-content/uploads/2016/04/CMHA-BES-Brochure-2.2017.pdf,Les personnes handicapées de 16 ans et plus qui vivent dans les communautés de Cambridge Guelph Kitchener et Waterloo. Une expérience de travail récente et / ou un travail de bénévolat étendu (par exemple au cours des 1-3 dernières années) est requis. Destiné aux personnes qui ne sont pas admissibles aux services dautres fournisseurs (p. Ex. Programme ontarien de soutien aux personnes handicapées - Soutien à lemploi) ou à une demande active de la CSPAAT. Les personnes dont les autres domaines de la vie peuvent interférer avec la capacité de se concentrer sur lemploi sont abordées et dautres ressources essentielles (par exemple le logement les services de santé) sont en place.,Gratuit,Rendez-vous requis et Inscription requise,13/04/2018 12:04,Orientation préalable à lemploi Orientation préalable à lemploi,Mon 9:00am - 5:00pm Tue 9:00am - 5:00pm Wed 9:00am - 5:00pm Thu 9:00am - 5:00pm Fri 9:00am - 5:00pm,,,
CMHA - Waterloo Wellington - Employment Services,Canadian Mental Health Association - Waterloo Wellington - Employment Services,CMHA - Waterloo Wellington,Not Available,Not Available,Not Available,Canada,Not Available,519-883-7870,info@cmha.ca,http://www.cmhaww.ca/programs-services/employment-services/,Les activités ont tendance à se concentrer sur le service aux personnes handicapées bien que tout le monde de 16 ans et plus sans emploi ou qui travaillent moins de 20 heures par semaine et qui ont légalement le droit de travailler au Canada sont admissibles. Il est préférable dappeler dabord le fournisseur de services pour savoir comment le service est adapté et quels critères de sélection sappliquent<br /><br /><br /><br />Les activités ont tendance à se concentrer sur le service aux personnes handicapées bien que tout le monde de 16 ans et plus sans emploi ou qui travaillent moins de 20 heures par semaine et qui ont légalement le droit de travailler au Canada sont admissibles. Il est préférable dappeler dabord le fournisseur de services pour savoir comment le service est adapté et quels critères de sélection sappliquent,Gratuit,Rendez-vous requis,13/04/2018 11:01,Orientation préalable à lemploi Orientation préalable à lemploi,Mon 9:00am - 5:00pm Tue 9:00am - 5:00pm Wed 9:00am - 5:00pm Thu 9:00am - 5:00pm Fri 9:00am - 5:00pm,,,
CMHA - Waterloo Wellington - Links to Work,Canadian Mental Health Association - Waterloo Wellington - LTW,CMHA - Waterloo Wellington,Not Available,Not Available,Not Available,Canada,Not Available,519-883-7870,info@cmha.ca,https://www.cmhaww.ca/wp-content/uploads/2016/04/161005-LTW-brochure-Publisher-Template.pdf,Les personnes de 16 ans et plus qui identifient un handicap ou un problème de santé mentale font obstacle à la recherche et au maintien dun emploi. Les personnes qui ont un objectif demploi clair et les compétences requises pour lemploi. Les personnes dont les autres domaines de la vie qui pourraient interférer avec la concentration sur lemploi sont abordées et dautres ressources essentielles (par exemple le logement les soutiens de santé) sont établies. Les personnes qui ne sont pas admissibles aux services dautres fournisseurs (p. Ex. Programme ontarien de soutien aux personnes handicapées - Soutien à lemploi). Les participants doivent habiter dans le comté de Wellington ou dans la région de Waterloo.,Coût inconnu - se renseigner pour plus dinformation,Inscription requise,13/04/2018 13:20,Orientation préalable à lemploi Orientation préalable à lemploi,Mon 9:00am - 5:00pm Tue 9:00am - 5:00pm Wed 9:00am - 5:00pm Thu 9:00am - 5:00pm Fri 9:00am - 5:00pm,,,
CMHA - Waterloo Wellington Dufferin - Mental Health and Justice Services,Canadian Mental Health Association - Waterloo Wellington Dufferin - Mental Health and Justice Services,CMHA - Waterloo Wellington,147 rue Wyndham Nord,Guelph,N1H 4E9,Canada,Fermé 12:00pm - 1:00pm,519-836-6237,Not Available,http://www.wwd.cmha.ca,Jeunes de 12-17 ans dans le système de justice,Gratuit,Recommandation professionnelle (non-médicale) requise,13/10/2015 15:02,Consultation individuelle,Mon 9:00am - 5:00pm Tue 9:00am - 5:00pm Wed 9:00am - 5:00pm Thu 9:00am - 5:00pm Fri 9:00am - 5:00pm,,,
Canadian Mental Health Association - Windsor-Essex County - Employment Support Services,Canadian Mental Health Association - Windsor-Essex County - Employment Support Services,CMHA - Windsor-Essex County,1400 Windsor Avenue,Windsor,N8X 3L9,Canada,Les services sont aussi disponible jusquà 8:00pm lundi - jeudi par rendez-vous seulement,519-255-7817,info@cmha-wecb.on.ca,https://windsoressex.cmha.ca/programs-services/employment-support-services-vocational-employment-program/,Not Available,Gratuit,Recommandation médicale requise,17/10/2014 14:12,Orientation professionnelle,Mon 8:30am - 4:30pm Tue 8:30am - 4:30pm Wed 8:30am - 4:30pm Thu 8:30am - 4:30pm Fri 8:30am - 4:30pm,,,
Canadian Mental Health Association - York Region - Early Psychosis Intervention,Unnamed,CMHA - York Region,15150 rue Yonge,Aurora,L4G 1M2,Canada,Not Available,905-841-3007,intake@cmha-yr.on.ca,http://www.cmha-yr.on.ca,Personnes de 14-35 ans qui vivre leur premier épisode de psychose dans la region de York/Simcoe Sud.,Gratuit,Recommandation professionnelle (non-médicale) requise Accès sans recommandation Recommandation médicale requise,13/06/2014 14:56,Consultation individuelle Agences communautaires de santé mentale,Mon 8:30am - 4:30pm Tue 8:30am - 4:30pm Wed 8:30am - 4:30pm Thu 8:30am - 4:30pm Fri 8:30am - 4:30pm,,,
CMHA - York Region - MOBYSS,Canadian Mental Health Association - Mobile York South Simcoe,CMHA - York Region,1101 chemin Nicholson,Markham,L3Z 2S6,Canada,Horaire disponible sur le site web.,905-953-1670,yorkregion@cmha-yr.on.ca,http://cmha-yr.on.ca,Jeunes de 12-25 dans la région de York,Gratuit,Aucun rendez-vous requis,4/5/2015 11:46:00,Agences communautaires de santé mentale Dépistage des infections transmises sexuellement Consultation sur le contrôle des naissances Contraception durgence Contraception Consultation en matière de grossesse Tests de grossesse Éducation aux pratiques sexuelles sans risque Traitement des infections transmises sexuellement,Mon 8:30am - 4:30pm Tue 8:00am - 4:00pm Wed 11:00am - 6:00pm Thu 8:30am - 8:00pm Fri 8:00am - 8:00pm Sat 11:00am - 7:00pm,,,
Cochrane District Detox Centre - Detox Centre,Mattagami Centre - Detox Centre,Cochrane District Detox Centre,Not Available,Not Available,Not Available,Canada,24/7,705-338-4580,info@srfhosp.ca,http://www.srfhosp.ca/en/pages/detox.aspx,Personnes de 16 ans et plus. Recommandation dun parent/tuteur requise pour les personnes de16 et moins.Ce programme est pour personnes en état débriété ou en période de sevrage ou ayant besoin dune prévention des rechutes,Gratuit,Évaluation requise Accès sans recommandation,30/12/2005 13:52,Établissements de traitement des troubles liés aux substances en milieu hospitalier,Not Available,Non,,
Cochrane Temiskaming Childrens Treatment Centre - Social Work,Unnamed,Cochrane Temiskaming Childrens Treatment Centre,733 avenue Ross Est,Timmins,P4N 8S8,Canada,Not Available,Not Available,info@ctctc.org,http://www.ctctc.org/services.htm,Résidents des régions de Cochrane et Temiskaming - à partir du coin nord-ouest du district de Cochrane à Hearst au coin sud-est du district de Temiskaming à Latchford. Moosonee et Moose Factory sur la côte de la baie James sont également couverts.,Gratuit,Rendez-vous requis,30/12/2005 13:52,Consultation individuelle,Not Available,Non,,
Community Addiction and Mental Health Services Of Haldimand And Norfolk - The Crisis Assessment and Support Team,Unnamed,Community Addiction and Mental Health Services Of Haldimand And Norfolk,216 west street,Simcoe,N3Y 1S8,Canada,Not Available,519-426-3257,addictions@amhs.ca,http://www.camhs.ca/pages/1/Home,Jeunes de 16 and et plus dans la region de Haldimand-Norfolk.,Gratuit,Accès sans recommandation,7/7/2014 11:37:00,Intervention de crise en personne Lignes découte en cas de crise de santé mentale,Mon 8:30am - 4:30pm Tue 8:30am - 4:30pm Wed 8:30am - 4:30pm Thu 8:30am - 4:30pm Fri 8:30am - 4:30pm,,,
Community Addiction Services Of Niagara - Substance Abuse Day Treatment,CASON,Community Addiction Services Of Niagara,60 James Street,St Catharines,L2R 7E7,Canada,Not Available,905-684-1551,mchudy@cason.ca,http://cason.ca/programs-services/day-treatment/,Personnes dans la région de Niagara qui éprouvent des problèmes de dépendance et avec les jeux dhasard.,Gratuit,Évaluation requise,15/05/2015 9:27,Traitement complet des troubles liés aux substances en consultation externe,Mon 9:00am - 3:00pm Tue 9:00am - 3:00pm Wed 9:00am - 3:00pm Thu 9:00am - 3:00pm Fri 9:00am - 3:00pm,,,
Community Addiction Services Of Niagara - Substance Abuse Counselling,Unnamed,Community Addiction Services Of Niagara,60 rue James,St Catharines,L2R 7E7,Canada,Rendez-vous en soirée et groupes disponibles les mardis et mercredis,905-684-1551,info@cason.ca,http://www.cason.ca/,Tout le monde qui éprouvent des problèmes de dépendances ou des questions.,Gratuit,Accès sans recommandation,30/12/2005 13:52,Consultation sur les troubles liés aux substances,Mon 8:30am - 4:30pm Tue 8:30am - 4:30pm Wed 8:30am - 4:30pm Thu 8:30am - 4:30pm Fri 8:30am - 4:30pm,Oui,,
Peterborough Youth Services - Community Mental Health Services,Unnamed,Community Counselling & Resource Centre,459 rue Reid,Peterborough,K9H 4G7,Canada,Not Available,705-743-1994,pysyouth@pysonline.ca,http://www.pysonline.ca,Enfants et jeunes de 10-18 ans et leurs familles.,Gratuit,Accès sans recommandation,30/12/2005 13:52,Agences communautaires de santé mentale Consultation familiale Consultation individuelle Grief and Loss Counselling,Mon 9:00am - 7:00pm Tue 9:00am - 7:00pm Wed 9:00am - 7:00pm Thu 9:00am - 5:00pm Fri 9:00am - 5:00pm,Non,,
Peterborough Youth Services - Outreach/Crisis,Unnamed,Community Counselling & Resource Centre,459 Reid Street,Peterborough,K9H 4G7,Canada,Not Available,1-705-743-1994,pysyouth@pysonline.ca,http://www.pysonline.ca/crisisoutreach/,Jeunes de 10-18 ans et leurs familles en crise dans la region de Peterborough.,Gratuit,Accès sans recommandation,4/7/2014 9:19:00,Intervention de crise en personne,Mon 9:00am - 5:00pm Tue 9:00am - 5:00pm Wed 9:00am - 5:00pm Thu 9:00am - 5:00pm Fri 9:00am - 5:00pm,,,
Peterborough Youth Services - Group Counselling,Unnamed,Community Counselling & Resource Centre,459 rue Reid,Peterborough,K9H 4G7,Canada,Not Available,705-743-1994,pysyouth@pysonline.ca,http://www.pysonline.ca,Enfants et jeunes de 10-18 ans et leurs familles.,Gratuit,Inscription requise,30/12/2005 13:52,Consultation de groupe Agences communautaires de santé mentale,Mon 9:00am - 7:00pm Tue 9:00am - 7:00pm Wed 9:00am - 7:00pm Thu 9:00am - 7:00pm Fri 9:00am - 7:00pm,Non,,
Peterborough Youth Services - Mental Health & Bereavement Counselling,Unnamed,Community Counselling & Resource Centre,459 Reid Street,Peterborough,K9H 4G7,Canada,Not Available,705-743-1994,pysyouth@pysonline.ca,http://www.pysonline.ca/,Jeunes de 10-18 ans et plus,Gratuit,Rendez-vous requis,30/12/2005 13:52,Grief and Loss Counselling,Mon 8:00am - 8:00pm Tue 8:00am - 8:00pm Wed 8:00am - 7:00pm Thu 8:00am - 4:00pm Fri 8:00am - 4:00pm,Non,,
Community Counselling Centre of Nipissing - Addiction Services,CCCNIP - Addiction Services,Community Counselling Centre of Nipissing,361 McIntyre Street East,North Bay,P1B 1C9,Canada,Not Available,705-472-4582,Not Available,http://www.cccnip.com,Résidents de la region Nipissing de 14 ans et plus.,Gratuit,Accès sans recommandation,8/10/2014 13:39:00,Consultation sur les troubles liés aux substances,Mon 8:30am - 5:00pm Tue 8:30am - 8:00pm Wed 8:30am - 5:00pm Thu 8:30am - 8:00pm Fri 8:30am - 5:00pm,Non,,
Centre communautaire de counselling du Nipissing - Counselling pour les individus les couples et les familles,CCCNIP - Counselling pour les individus les couples et les familles,Community Counselling Centre of Nipissing,361 rue McIntyre est,North Bay,P1B 1C9,Canada,Not Available,705-427-4582,info@cccnip.com,http://www.cccnip.com,Résidents de la région de Nipissing.,Échelle mobile,Accès sans recommandation,30/12/2005 13:52,Consultation individuelle Consultation familiale Agences communautaires de santé mentale Maîtrise de la colère Eating Disorders Counselling,Mon 8:30am - 5:00pm Tue 8:30am - 8:00pm Wed 8:30am - 5:00pm Thu 8:30am - 8:00pm Fri 8:30am - 5:00pm,Non,,
Community Employment Choices - Career Planning,Unnamed,Community Employment Choices,Not Available,Not Available,Not Available,Canada,Not Available,519-245-4507,reception@communityemploymentchoices.ca,http://www.communityemploymentchoices.ca/,Personnes de 15 ans et plus,Gratuit,Rendez-vous requis,12/1/2018 16:59:00,Orientation professionnelle,Mon 9:00am - 4:30pm Tue 9:00am - 4:30pm Wed 9:00am - 4:30pm Thu 9:00am - 4:30pm Fri 9:00am - 4:30pm,,,
Community Employment Choices - Job Search Resource Centres,Unnamed,Community Employment Choices,Not Available,Not Available,Not Available,Canada,Not Available,519-245-4507,reception@communityemploymentchoices.ca,www.communityemploymentchoices.ca,Personnes de 15 ans et plus,Gratuit,Aucun rendez-vous requis,12/1/2018 16:43:00,Centres de ressources en recherche demploi Orientation préalable à lemploi,Mon 9:00am - 4:30pm Tue 9:00am - 4:30pm Wed 9:00am - 4:30pm Thu 9:00am - 4:30pm Fri 9:00am - 4:30pm,,,
Community Living Sarnia - Lambton - Employment Transitions,Unnamed,Community Living Sarnia - Lambton,Not Available,Not Available,Not Available,Canada,Not Available,519- 332-3446,lstokley@communitylivingsarnia.org,www.employment-transitions.com,Les personnes de 16 ans et plus qui ont un handicap qui sont inscrites à lécole et qui ont un numéro dassurance sociale.,Gratuit,Postuler à lécole,18/01/2018 12:23,Expérience de travail Orientation professionnelle Orientation professionnelle Orientation professionnelle Expérience de travail Expérience de travail,Mon 9:00am - 5:00pm Tue 9:00am - 5:00pm Wed 9:00am - 5:00pm Thu 9:00am - 5:00pm Fri 9:00am - 5:00pm,,,
Community Living Sarnia - Lambton - Summer Employment Transitions,Unnamed,Community Living Sarnia - Lambton,Not Available,Not Available,Not Available,Canada,Not Available,519-332-3446,bvansickle@communitylivingsarnia.org,www.employment-transitions.com,Personnes de 16 ans et plus personnes qui ont un difficulté.,Gratuit,Accès sans recommandation Postuler à lécole,18/01/2018 12:45,Emplois dété Emplois dété Emplois dété,Mon 8:30am - 4:30pm Tue 8:30am - 4:30pm Wed 8:30am - 4:30pm Thu 8:30am - 4:30pm Fri 8:30am - 4:30pm,,,
Community Living Thunder Bay - Summer Employment Experience,Community Living Thunder Bay - SEE,Community Living Thunder Bay,Not Available,Not Available,Not Available,Canada,Les heures de travail sont comprises entre 4 et 25 heures par semaine pendant 7 semaines entre juillet et août.,807-622-8528,montyparkscentre@cltb.ca,http://www.cltb.ca/upload/documents/see-brochure.pdf,Les étudiants handicapés âgés de 16 à 29 ans. Les élèves doivent être présentement à lécole et retourner à lécole à lautomne,Gratuit,Inscription requise - Le formulaire de demande peut être obtenu auprès de Community Living Thunder Bay ou Monty Parks Centre.,3/4/2018 11:57:00,Emplois dété Emplois dété,Not Available,,,
Community Living West Northumberland - Employment Assistance Resource Network,Unnamed,Community Living West Northumberland,Not Available,Cobourg,Not Available,Canada,Not Available,905-377-8428,info@communitylivingwestnorthumberland.ca,http://www.communitylivingwestnorthumberland.ca/e-a-r-n/,Jeunes de 16 ans et plus avec des difficultés,Gratuit,Rendez-vous requis,22/10/2007 13:50,Orientation préalable à lemploi Orientation préalable à lemploi Orientation préalable à lemploi,Mon 8:30am - 4:30pm Tue 8:30am - 4:30pm Wed 8:30am - 4:30pm Thu 8:30am - 4:30pm Fri 8:30am - 4:30pm,Non,,
Community Living Windsor - Employment Services,Unnamed,Community Living Windsor,Not Available,Windsor,Not Available,Canada,Not Available,519-974-4157,info@clwindsor.org,http://www.clwindsor.org,Personnes de 18 ans et plus qui ont une déficience intellectuelle et qui cherchent du travail.,Gratuit,Rendez-vous requis,30/12/2005 13:52,Orientation préalable à lemploi,Mon 8:30am - 4.30pm Tue 8:30am - 4.30pm Wed 8:30am - 4.30pm Thu 8:30am - 4.30pm Fri 8:30am - 4.30pm,,,
